Resource,CombinedCycle_NaturalGas_NY_Existing,CombinedCycle_NaturalGas_NY_New,CombustionTurbine_NaturalGas_NY_Existing,CombustionTurbine_NaturalGas_NY_New,SteamTurbine_NaturalGas_NY_Existing,SteamTurbine_NaturalGas_NY_New,SteamTurbine_FuelOil6_NY_Existing,SteamTurbine_FuelOil6_NY_New,CombustionTurbine_FuelOil2_NY_Existing,CombustionTurbine_FuelOil2_NY_New
t306,7625.608172021449,0.0,758.9373843254716,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t307,8833.728948991242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t308,7081.553948991219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t309,4717.6669197100755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t310,4066.991025078106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t320,5585.9359489912285,0.0,1195.099999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t321,8468.504948991224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t322,9229.816948991232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t323,8578.238919710086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t324,7343.2549489912235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t325,5585.935948991228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t326,3355.134567775233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t327,3566.2729489912376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t328,5327.449948991247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t329,9193.165948991227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t330,17037.765948991226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t331,17519.372948991237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t332,15207.787948991237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t333,11227.617948991237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t334,5609.083948991242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t344,4542.989948991223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t345,6354.320948991228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t346,6567.796948991233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t347,6443.478919710085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t348,5967.877948991214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t349,4808.5489489912425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t350,4492.192948991237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t351,4281.931948991233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t352,5303.0159489912285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t353,8857.519948991247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t354,15007.171948991232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t355,14705.604948991222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t356,12320.074948991223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t357,8214.519948991247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t358,2170.9629489912377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t368,911.3259489912282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t369,3363.7279489912376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t370,4934.576948991233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t371,5972.854355567089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t372,4717.242948991237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t373,3374.658948991242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t374,2946.420948991228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t375,2650.640948991228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t376,4109.607948991237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t377,7606.203429274457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t378,12828.044948991223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t379,12962.431948991232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t380,11162.674948991224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t381,7247.447948991237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t382,1858.2109306850666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t392,4605.360948991229,0.0,330.5999999999931,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t393,6473.918948991219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t394,6621.165948991228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t395,5955.441919710076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t396,5252.218948991242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t397,4605.360948991228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t398,3713.2855677752373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t399,4994.375948991228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t400,7037.186948991232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t401,10515.816948991232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t402,16535.582948991214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t403,16275.167948991237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t404,13793.187948991237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t405,9805.301948991233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t406,3673.653948991242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t416,328.12494899122356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t417,3204.9069489912326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t418,5330.664948991223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t419,6260.510141341544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t420,5791.052948991237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t421,4889.5669489912325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t422,4177.1229489912375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t423,3535.408948991242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t424,4468.4019489912325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t425,6878.365948991228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t426,9737.786948991232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t427,9231.745948991227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t428,6228.292948991238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t429,2666.7159489912283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t430,14.811465678065092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t448,1055.3579489912377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t449,2949.679210679732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t450,5259.988041047065,0.0,3158.6715591710026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t451,5734.992316736267,0.0,2139.5767506099883,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t452,4766.110948991228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t453,2640.3529489912376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t454,1584.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t469,314.62194899123295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t470,414.2869489912329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t471,840.0610281202568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t472,2729.7299489912234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t473,6221.862948991237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t474,13580.3989783498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t475,15283.661948991232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t476,13689.021948991232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t477,11084.871948991233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t478,7048.117948991237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t479,1914.4059489912281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t487,799.4439489912422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t488,7744.486948991233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t489,13697.380948991227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t490,18415.49591971007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t491,21938.06894899124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t492,23521.777948991235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t493,23447.18994899122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t494,22748.24894899124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t495,22266.641948991233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t496,22566.27994899122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t497,26188.29894899124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t498,33440.695948991226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t499,34165.99994899122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t500,31217.20194899123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t501,27165.65894899124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t502,20364.647948991238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t503,11316.351948991232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t504,3028.081948991233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t511,8163.079948991247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t512,15365.322948991237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t513,17622.895948991227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t514,18345.408919710084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t515,18047.275948991228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t516,16527.223948991243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t517,14106.971948991233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t518,13557.206948991232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t519,12687.870948991227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t520,13433.107948991237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t521,16767.062948991235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t522,23787.979948991222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t523,23926.22494899122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t524,21522.047948991236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t525,17153.505948991227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t526,10228.395948991229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t527,1030.2809489912281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t536,4676.090948991228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t537,7307.8899489912465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t538,9024.056948991232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t539,10169.02091971007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t540,10256.044948991246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t541,9130.151948991233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t542,7607.527948991237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t543,6529.859948991223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t544,6363.965948991228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t545,8767.499948991222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t546,13438.894948991223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t547,12631.286948991232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t548,9714.638948991242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t549,5139.693948991242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t563,1720.8629489912375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t564,2412.730948991228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t565,2923.921065362216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t566,3219.6959489912283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t567,2756.7359489912283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t568,3932.3635307730046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t569,4989.2319489912325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t570,8562.613741511283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t571,8870.379948991224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t572,7228.800948991228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t573,3575.2749489912235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t574,151.50137496419492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t583,243.79379325954673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t584,369.1002394619934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t585,692.0629489912376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t586,801.7060894183784,0.0,1167.0578018572369,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t587,801.7060894183784,0.0,371.90780185726453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t588,478.7433798891342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t589,125.30644620244664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t592,1761.3719489912328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t593,5198.905695395663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t594,9576.831157411778,0.0,1080.4540466570606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t595,10867.537948991214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t596,8350.835948991227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t597,5291.2229197100805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t598,3241.971436170042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
